C2223,7,0,Delhi,Urban,In-Hearing,0-14,6104,3244,2860,64,46,18,2,2,0,33,16,17,6005,3180,2825
C2223,7,0,Delhi,Urban,In-Hearing,15-59,19964,11717,8247,9458,8371,1087,97,69,28,637,426,211,9772,2851,6921
C2223,7,0,Delhi,Urban,In-Hearing,60+,7486,3795,3691,1006,872,134,30,21,9,88,59,29,6362,2843,3519
C2223,7,0,Delhi,Urban,In-Hearing,Age not stated,120,89,31,60,56,4,0,0,0,4,4,0,56,29,27
C2223,7,0,Delhi,Urban,In-Speech,Total,14755,8738,6017,4335,3771,564,65,47,18,289,214,75,10066,4706,5360
C2223,7,0,Delhi,Urban,In-Speech,0-14,3726,2185,1541,39,31,8,1,1,0,11,9,2,3675,2144,1531
C2223,7,0,Delhi,Urban,In-Speech,15-59,9671,5772,3899,4041,3516,525,59,45,14,254,183,71,5317,2028,3289
C2223,7,0,Delhi,Urban,In-Speech,60+,1330,762,568,246,215,31,5,1,4,21,19,2,1058,527,531
C2223,7,0,Delhi,Urban,In-Speech,Age not stated,28,19,9,9,9,0,0,0,0,3,3,0,16,7,9
C2223,7,0,Delhi,Urban,In-Movement,Total,65498,39529,25969,19300,17163,2137,404,328,76,1294,1044,250,44500,20994,23506
C2223,7,0,Delhi,Urban,In-Movement,0-14,5508,3265,2243,48,36,12,2,1,1,14,11,3,5444,3217,2227
C2223,7,0,Delhi,Urban,In-Movement,15-59,40975,26904,14071,17196,15352,1844,339,278,61,1085,891,194,22355,10383,11972
C2223,7,0,Delhi,Urban,In-Movement,60+,18966,9330,9636,2038,1759,279,63,49,14,195,142,53,16670,7380,9290
C2223,7,0,Delhi,Urban,In-Movement,Age not stated,49,30,19,18,16,2,0,0,0,0,0,0,31,14,17
C2223,7,0,Delhi,Urban,Mental-Retardation,Total,15988,10140,5848,1496,1328,168,48,42,6,150,121,29,14294,8649,5645
C2223,7,0,Delhi,Urban,Mental-Retardation,0-14,3982,2448,1534,19,15,4,2,1,1,6,4,2,3955,2428,1527
C2223,7,0,Delhi,Urban,Mental-Retardation,15-59,11243,7261,3982,1400,1248,152,43,38,5,133,110,23,9667,5865,3802
C2223,7,0,Delhi,Urban,Mental-Retardation,60+,745,419,326,75,63,12,3,3,0,11,7,4,656,346,310
C2223,7,0,Delhi,Urban,Mental-Retardation,Age not stated,18,12,6,2,2,0,0,0,0,0,0,0,16,10,6
C2223,7,0,Delhi,Urban,Mental-Illness,Total,9799,6120,3679,974,870,104,58,47,11,137,115,22,8630,5088,3542
C2223,7,0,Delhi,Urban,Mental-Illness,0-14,1479,920,559,9,7,2,0,0,0,2,1,1,1468,912,556
C2223,7,0,Delhi,Urban,Mental-Illness,15-59,7271,4624,2647,903,810,93,56,45,11,126,108,18,6186,3661,2525
C2223,7,0,Delhi,Urban,Mental-Illness,60+,1045,573,472,62,53,9,2,2,0,9,6,3,972,512,460
C2223,7,0,Delhi,Urban,Mental-Illness,Age not stated,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1
C2223,7,0,Delhi,Urban,Any-Other,Total,36008,21197,14811,11176,9734,1442,179,153,26,767,581,186,23886,10729,13157
C2223,7,0,Delhi,Urban,Any-Other,0-14,8403,4637,3766,71,50,21,3,3,0,35,25,10,8294,4559,3735
C2223,7,0,Delhi,Urban,Any-Other,15-59,23276,14110,9166,10343,9026,1317,148,126,22,651,498,153,12134,4460,7674
C2223,7,0,Delhi,Urban,Any-Other,60+,4217,2383,1834,735,634,101,28,24,4,80,57,23,3374,1668,1706
C2223,7,0,Delhi,Urban,Any-Other,Age not stated,112,67,45,27,24,3,0,0,0,1,1,0,84,42,42
C2223,7,0,Delhi,Urban,Multiple-Disability,Total,23712,13708,10004,2504,2204,300,70,47,23,209,164,45,20929,11293,9636
C2223,7,0,Delhi,Urban,Multiple-Disability,0-14,5545,3338,2207,19,13,6,2,0,2,12,9,3,5512,3316,2196
C2223,7,0,Delhi,Urban,Multiple-Disability,15-59,11389,7271,4118,2021,1802,219,48,37,11,141,118,23,9179,5314,3865
C2223,7,0,Delhi,Urban,Multiple-Disability,60+,6750,3084,3666,464,389,75,20,10,10,56,37,19,6210,2648,3562
C2223,7,0,Delhi,Urban,Multiple-Disability,Age not stated,28,15,13,0,0,0,0,0,0,0,0,0,28,15,13
C2223,8,0,Rajasthan,Total,Total,Total,1563694,848287,715407,359658,280548,79110,49570,24280,25290,132614,65595,67019,1021852,477864,543988
C2223,8,0,Rajasthan,Total,Total,0-14,254744,146761,107983,3136,1852,1284,2768,1494,1274,3403,1655,1748,245437,141760,103677
C2223,8,0,Rajasthan,Total,Total,15-59,744346,453608,290738,286103,225249,60854,27473,13798,13675,95820,47715,48105,334950,166846,168104
C2223,8,0,Rajasthan,Total,Total,60+,558192,244632,313560,69231,52558,16673,19169,8924,10245,32868,15939,16929,436924,167211,269713
C2223,8,0,Rajasthan,Total,Total,Age not stated,6412,3286,3126,1188,889,299,160,64,96,523,286,237,4541,2047,2494
C2223,8,0,Rajasthan,Total,In-Seeing,Total,314618,156044,158574,76843,58629,18214,10275,4316,5959,28296,12462,15834,199204,80637,118567
C2223,8,0,Rajasthan,Total,In-Seeing,0-14,49662,26920,22742,649,364,285,505,253,252,718,335,383,47790,25968,21822
C2223,8,0,Rajasthan,Total,In-Seeing,15-59,127305,70258,57047,55475,42615,12860,4301,1693,2608,17690,7500,10190,49839,18450,31389
C2223,8,0,Rajasthan,Total,In-Seeing,60+,136575,58386,78189,20521,15512,5009,5430,2356,3074,9799,4582,5217,100825,35936,64889
C2223,8,0,Rajasthan,Total,In-Seeing,Age not stated,1076,480,596,198,138,60,39,14,25,89,45,44,750,283,467
C2223,8,0,Rajasthan,Total,In-Hearing,Total,218873,113199,105674,61236,46687,14549,7070,3025,4045,21844,9508,12336,128723,53979,74744
C2223,8,0,Rajasthan,Total,In-Hearing,0-14,40421,21652,18769,609,362,247,462,242,220,671,299,372,38679,20749,17930
C2223,8,0,Rajasthan,Total,In-Hearing,15-59,99654,56124,43530,47026,35943,11083,3256,1294,1962,14796,6254,8542,34576,12633,21943
C2223,8,0,Rajasthan,Total,In-Hearing,60+,77993,35010,42983,13420,10245,3175,3322,1475,1847,6291,2913,3378,54960,20377,34583
C2223,8,0,Rajasthan,Total,In-Hearing,Age not stated,805,413,392,181,137,44,30,14,16,86,42,44,508,220,288
C2223,8,0,Rajasthan,Total,In-Speech,Total,69484,42182,27302,20996,16694,4302,1890,960,930,6246,3064,3182,40352,21464,18888
C2223,8,0,Rajasthan,Total,In-Speech,0-14,20641,12847,7794,291,179,112,283,171,112,304,171,133,19763,12326,7437
C2223,8,0,Rajasthan,Total,In-Speech,15-59,41646,25302,16344,18809,15004,3805,1356,679,677,5403,2606,2797,16078,7013,9065
C2223,8,0,Rajasthan,Total,In-Speech,60+,7004,3910,3094,1850,1472,378,245,108,137,516,273,243,4393,2057,2336
C2223,8,0,Rajasthan,Total,In-Speech,Age not stated,193,123,70,46,39,7,6,2,4,23,14,9,118,68,50
C2223,8,0,Rajasthan,Total,In-Movement,Total,427364,241049,186315,100231,81184,19047,14523,7921,6602,35676,19855,15821,276934,132089,144845
C2223,8,0,Rajasthan,Total,In-Movement,0-14,34560,21287,13273,364,244,120,432,248,184,399,213,186,33365,20582,12783
C2223,8,0,Rajasthan,Total,In-Movement,15-59,215734,139810,75924,81653,66853,14800,8662,4916,3746,26400,15036,11364,99019,53005,46014
C2223,8,0,Rajasthan,Total,In-Movement,60+,175424,79117,96307,17897,13843,4054,5398,2746,2652,8739,4518,4221,143390,58010,85380
C2223,8,0,Rajasthan,Total,In-Movement,Age not stated,1646,835,811,317,244,73,31,11,20,138,88,50,1160,492,668
C2223,8,0,Rajasthan,Total,Mental-Retardation,Total,81389,52533,28856,12826,10218,2608,2846,1725,1121,6886,4104,2782,58831,36486,22345
C2223,8,0,Rajasthan,Total,Mental-Retardation,0-14,22287,13963,8324,248,150,98,343,195,148,292,164,128,21404,13454,7950
C2223,8,0,Rajasthan,Total,Mental-Retardation,15-59,53637,35650,17987,11694,9395,2299,2280,1418,862,6153,3718,2435,33510,21119,12391
C2223,8,0,Rajasthan,Total,Mental-Retardation,60+,5179,2732,2447,848,645,203,214,108,106,404,201,203,3713,1778,1935
C2223,8,0,Rajasthan,Total,Mental-Retardation,Age not stated,286,188,98,36,28,8,9,4,5,37,21,16,204,135,69
C2223,8,0,Rajasthan,Total,Mental-Illness,Total,41047,25233,15814,6214,4766,1448,1502,882,620,3173,1758,1415,30158,17827,12331
C2223,8,0,Rajasthan,Total,Mental-Illness,0-14,4921,2938,1983,55,38,17,45,19,26,60,29,31,4761,2852,1909
C2223,8,0,Rajasthan,Total,Mental-Illness,15-59,31016,19701,11315,5603,4325,1278,1287,785,502,2830,1588,1242,21296,13003,8293
C2223,8,0,Rajasthan,Total,Mental-Illness,60+,4973,2503,2470,542,394,148,166,76,90,275,136,139,3990,1897,2093
C2223,8,0,Rajasthan,Total,Mental-Illness,Age not stated,137,91,46,14,9,5,4,2,2,8,5,3,111,75,36
C2223,8,0,Rajasthan,Total,Any-Other,Total,199696,113458,86238,63370,48994,14376,5994,2735,3259,21188,9981,11207,109144,51748,57396
C2223,8,0,Rajasthan,Total,Any-Other,0-14,51490,27960,23530,709,388,321,507,259,248,754,338,416,49520,26975,22545
C2223,8,0,Rajasthan,Total,Any-Other,15-59,115324,69168,46156,54997,42763,12234,4236,1889,2347,17453,8259,9194,38638,16257,22381
C2223,8,0,Rajasthan,Total,Any-Other,60+,31525,15585,15940,7339,5601,1738,1222,575,647,2875,1336,1539,20089,8073,12016
C2223,8,0,Rajasthan,Total,Any-Other,Age not stated,1357,745,612,325,242,83,29,12,17,106,48,58,897,443,454
C2223,8,0,Rajasthan,Total,Multiple-Disability,Total,211223,104589,106634,17942,13376,4566,5470,2716,2754,9305,4863,4442,178506,83634,94872
C2223,8,0,Rajasthan,Total,Multiple-Disability,0-14,30762,19194,11568,211,127,84,191,107,84,205,106,99,30155,18854,11301
C2223,8,0,Rajasthan,Total,Multiple-Disability,15-59,60030,37595,22435,10846,8351,2495,2095,1124,971,5095,2754,2341,41994,25366,16628
C2223,8,0,Rajasthan,Total,Multiple-Disability,60+,119519,47389,72130,6814,4846,1968,3172,1480,1692,3969,1980,1989,105564,39083,66481
C2223,8,0,Rajasthan,Total,Multiple-Disability,Age not stated,912,411,501,71,52,19,12,5,7,36,23,13,793,331,462
C2223,8,0,Rajasthan,Rural,Total,Total,1219186,655135,564051,272627,205724,66903,46688,22480,24208,120168,57544,62624,779703,369387,410316
C2223,8,0,Rajasthan,Rural,Total,0-14,190339,110424,79915,2363,1332,1031,2702,1453,1249,2869,1355,1514,182405,106284,76121
C2223,8,0,Rajasthan,Rural,Total,15-59,542874,333506,209368,210522,159910,50612,25350,12423,12927,85889,41169,44720,221113,120004,101109
C2223,8,0,Rajasthan,Rural,Total,60+,480636,208521,272115,58795,43790,15005,18490,8548,9942,30929,14765,16164,372422,141418,231004
C2223,8,0,Rajasthan,Rural,Total,Age not stated,5337,2684,2653,947,692,255,146,56,90,481,255,226,3763,1681,2082
C2223,8,0,Rajasthan,Rural,In-Seeing,Total,238859,116476,122383,56239,41153,15086,9662,3986,5676,25486,10774,14712,147472,60563,86909
C2223,8,0,Rajasthan,Rural,In-Seeing,0-14,33611,18200,15411,431,218,213,491,243,248,533,231,302,32156,17508,14648
C2223,8,0,Rajasthan,Rural,In-Seeing,15-59,85820,47569,38251,38076,27756,10320,3892,1467,2425,15596,6236,9360,28256,12110,16146
C2223,8,0,Rajasthan,Rural,In-Seeing,60+,118541,50328,68213,17580,13077,4503,5246,2266,2980,9273,4264,5009,86442,30721,55721
C2223,8,0,Rajasthan,Rural,In-Seeing,Age not stated,887,379,508,152,102,50,33,10,23,84,43,41,618,224,394
C2223,8,0,Rajasthan,Rural,In-Hearing,Total,160791,82121,78670,44621,32508,12113,6613,2781,3832,19478,8110,11368,90079,38722,51357
C2223,8,0,Rajasthan,Rural,In-Hearing,0-14,28087,15070,13017,452,253,199,453,240,213,547,232,315,26635,14345,12290
C2223,8,0,Rajasthan,Rural,In-Hearing,15-59,66622,37674,28948,32654,23633,9021,2931,1116,1815,12937,5145,7792,18100,7780,10320
C2223,8,0,Rajasthan,Rural,In-Hearing,60+,65440,29044,36396,11367,8512,2855,3201,1413,1788,5914,2693,3221,44958,16426,28532
C2223,8,0,Rajasthan,Rural,In-Hearing,Age not stated,642,333,309,148,110,38,28,12,16,80,40,40,386,171,215
C2223,8,0,Rajasthan,Rural,In-Speech,Total,47865,29685,18180,14480,11016,3464,1756,877,879,5547,2602,2945,26082,15190,10892
C2223,8,0,Rajasthan,Rural,In-Speech,0-14,15670,9930,5740,230,143,87,277,168,109,266,147,119,14897,9472,5425
C2223,8,0,Rajasthan,Rural,In-Speech,15-59,27218,16995,10223,12868,9811,3057,1243,608,635,4794,2203,2591,8313,4373,3940
C2223,8,0,Rajasthan,Rural,In-Speech,60+,4818,2656,2162,1344,1030,314,230,99,131,466,239,227,2778,1288,1490
C2223,8,0,Rajasthan,Rural,In-Speech,Age not stated,159,104,55,38,32,6,6,2,4,21,13,8,94,57,37
C2223,8,0,Rajasthan,Rural,In-Movement,Total,350056,195563,154493,78475,62232,16243,13739,7388,6351,32780,17824,14956,225062,108119,116943
C2223,8,0,Rajasthan,Rural,In-Movement,0-14,28372,17530,10842,284,184,100,421,240,181,374,199,175,27293,16907,10386
C2223,8,0,Rajasthan,Rural,In-Movement,15-59,169316,109772,59544,62770,50307,12463,8080,4507,3573,24065,13354,10711,74401,41604,32797
C2223,8,0,Rajasthan,Rural,In-Movement,60+,150980,67573,83407,15172,11554,3618,5210,2631,2579,8217,4196,4021,122381,49192,73189
C2223,8,0,Rajasthan,Rural,In-Movement,Age not stated,1388,688,700,249,187,62,28,10,18,124,75,49,987,416,571
C2223,8,0,Rajasthan,Rural,Mental-Retardation,Total,61380,39674,21706,10347,8045,2302,2691,1605,1086,6298,3682,2616,42044,26342,15702
C2223,8,0,Rajasthan,Rural,Mental-Retardation,0-14,17819,11150,6669,213,129,84,332,186,146,267,151,116,17007,10684,6323
C2223,8,0,Rajasthan,Rural,Mental-Retardation,15-59,39252,26259,12993,9399,7375,2024,2144,1313,831,5630,3335,2295,22079,14236,7843
C2223,8,0,Rajasthan,Rural,Mental-Retardation,60+,4088,2123,1965,704,518,186,206,102,104,367,178,189,2811,1325,1486
C2223,8,0,Rajasthan,Rural,Mental-Retardation,Age not stated,221,142,79,31,23,8,9,4,5,34,18,16,147,97,50
C2223,8,0,Rajasthan,Rural,Mental-Illness,Total,31241,19044,12197,5233,3896,1337,1405,797,608,2895,1547,1348,21708,12804,8904
C2223,8,0,Rajasthan,Rural,Mental-Illness,0-14,3740,2251,1489,45,31,14,44,19,25,50,25,25,3601,2176,1425
C2223,8,0,Rajasthan,Rural,Mental-Illness,15-59,23427,14747,8680,4710,3529,1181,1196,704,492,2583,1396,1187,14938,9118,5820
C2223,8,0,Rajasthan,Rural,Mental-Illness,60+,3972,1982,1990,467,330,137,161,72,89,256,123,133,3088,1457,1631
C2223,8,0,Rajasthan,Rural,Mental-Illness,Age not stated,102,64,38,11,6,5,4,2,2,6,3,3,81,53,28
C2223,8,0,Rajasthan,Rural,Any-Other,Total,149770,85184,64586,48282,36038,12244,5571,2472,3099,19027,8582,10445,76890,38092,38798
C2223,8,0,Rajasthan,Rural,Any-Other,0-14,38700,21007,17693,541,273,268,495,251,244,653,278,375,37011,20205,16806
C2223,8,0,Rajasthan,Rural,Any-Other,15-59,84155,50995,33160,41375,31036,10339,3889,1669,2220,15607,7042,8565,23284,11248,12036
C2223,8,0,Rajasthan,Rural,Any-Other,60+,25795,12571,13224,6110,4543,1567,1161,541,620,2666,1217,1449,15858,6270,9588
C2223,8,0,Rajasthan,Rural,Any-Other,Age not stated,1120,611,509,256,186,70,26,11,15,101,45,56,737,369,368
C2223,8,0,Rajasthan,Rural,Multiple-Disability,Total,179224,87388,91836,14950,10836,4114,5251,2574,2677,8657,4423,4234,150366,69555,80811
C2223,8,0,Rajasthan,Rural,Multiple-Disability,0-14,24340,15286,9054,167,101,66,189,106,83,179,92,87,23805,14987,8818
C2223,8,0,Rajasthan,Rural,Multiple-Disability,15-59,47064,29495,17569,8670,6463,2207,1975,1039,936,4677,2458,2219,31742,19535,12207
C2223,8,0,Rajasthan,Rural,Multiple-Disability,60+,107002,42244,64758,6051,4226,1825,3075,1424,1651,3770,1855,1915,94106,34739,59367
C2223,8,0,Rajasthan,Rural,Multiple-Disability,Age not stated,818,363,455,62,46,16,12,5,7,31,18,13,713,294,419
C2223,8,0,Rajasthan,Urban,Total,Total,344508,193152,151356,87031,74824,12207,2882,1800,1082,12446,8051,4395,242149,108477,133672
C2223,8,0,Rajasthan,Urban,Total,0-14,64405,36337,28068,773,520,253,66,41,25,534,300,234,63032,35476,27556
C2223,8,0,Rajasthan,Urban,Total,15-59,201472,120102,81370,75581,65339,10242,2123,1375,748,9931,6546,3385,113837,46842,66995
C2223,8,0,Rajasthan,Urban,Total,60+,77556,36111,41445,10436,8768,1668,679,376,303,1939,1174,765,64502,25793,38709
C2223,8,0,Rajasthan,Urban,Total,Age not stated,1075,602,473,241,197,44,14,8,6,42,31,11,778,366,412
C2223,8,0,Rajasthan,Urban,In-Seeing,Total,75759,39568,36191,20604,17476,3128,613,330,283,2810,1688,1122,51732,20074,31658
C2223,8,0,Rajasthan,Urban,In-Seeing,0-14,16051,8720,7331,218,146,72,14,10,4,185,104,81,15634,8460,7174
C2223,8,0,Rajasthan,Urban,In-Seeing,15-59,41485,22689,18796,17399,14859,2540,409,226,183,2094,1264,830,21583,6340,15243
C2223,8,0,Rajasthan,Urban,In-Seeing,60+,18034,8058,9976,2941,2435,506,184,90,94,526,318,208,14383,5215,9168
C2223,8,0,Rajasthan,Urban,In-Seeing,Age not stated,189,101,88,46,36,10,6,4,2,5,2,3,132,59,73
C2223,8,0,Rajasthan,Urban,In-Hearing,Total,58082,31078,27004,16615,14179,2436,457,244,213,2366,1398,968,38644,15257,23387
C2223,8,0,Rajasthan,Urban,In-Hearing,0-14,12334,6582,5752,157,109,48,9,2,7,124,67,57,12044,6404,5640
C2223,8,0,Rajasthan,Urban,In-Hearing,15-59,33032,18450,14582,14372,12310,2062,325,178,147,1859,1109,750,16476,4853,11623
C2223,8,0,Rajasthan,Urban,In-Hearing,60+,12553,5966,6587,2053,1733,320,121,62,59,377,220,157,10002,3951,6051
C2223,8,0,Rajasthan,Urban,In-Hearing,Age not stated,163,80,83,33,27,6,2,2,0,6,2,4,122,49,73
C2223,8,0,Rajasthan,Urban,In-Speech,Total,21619,12497,9122,6516,5678,838,134,83,51,699,462,237,14270,6274,7996
C2223,8,0,Rajasthan,Urban,In-Speech,0-14,4971,2917,2054,61,36,25,6,3,3,38,24,14,4866,2854,2012
C2223,8,0,Rajasthan,Urban,In-Speech,15-59,14428,8307,6121,5941,5193,748,113,71,42,609,403,206,7765,2640,5125
C2223,8,0,Rajasthan,Urban,In-Speech,60+,2186,1254,932,506,442,64,15,9,6,50,34,16,1615,769,846
C2223,8,0,Rajasthan,Urban,In-Speech,Age not stated,34,19,15,8,7,1,0,0,0,2,1,1,24,11,13
C2223,8,0,Rajasthan,Urban,In-Movement,Total,77308,45486,31822,21756,18952,2804,784,533,251,2896,2031,865,51872,23970,27902
C2223,8,0,Rajasthan,Urban,In-Movement,0-14,6188,3757,2431,80,60,20,11,8,3,25,14,11,6072,3675,2397
C2223,8,0,Rajasthan,Urban,In-Movement,15-59,46418,30038,16380,18883,16546,2337,582,409,173,2335,1682,653,24618,11401,13217
C2223,8,0,Rajasthan,Urban,In-Movement,60+,24444,11544,12900,2725,2289,436,188,115,73,522,322,200,21009,8818,12191
C2223,8,0,Rajasthan,Urban,In-Movement,Age not stated,258,147,111,68,57,11,3,1,2,14,13,1,173,76,97
C2223,8,0,Rajasthan,Urban,Mental-Retardation,Total,20009,12859,7150,2479,2173,306,155,120,35,588,422,166,16787,10144,6643
C2223,8,0,Rajasthan,Urban,Mental-Retardation,0-14,4468,2813,1655,35,21,14,11,9,2,25,13,12,4397,2770,1627
C2223,8,0,Rajasthan,Urban,Mental-Retardation,15-59,14385,9391,4994,2295,2020,275,136,105,31,523,383,140,11431,6883,4548
C2223,8,0,Rajasthan,Urban,Mental-Retardation,60+,1091,609,482,144,127,17,8,6,2,37,23,14,902,453,449
C2223,8,0,Rajasthan,Urban,Mental-Retardation,Age not stated,65,46,19,5,5,0,0,0,0,3,3,0,57,38,19
C2223,8,0,Rajasthan,Urban,Mental-Illness,Total,9806,6189,3617,981,870,111,97,85,12,278,211,67,8450,5023,3427
C2223,8,0,Rajasthan,Urban,Mental-Illness,0-14,1181,687,494,10,7,3,1,0,1,10,4,6,1160,676,484
C2223,8,0,Rajasthan,Urban,Mental-Illness,15-59,7589,4954,2635,893,796,97,91,81,10,247,192,55,6358,3885,2473
C2223,8,0,Rajasthan,Urban,Mental-Illness,60+,1001,521,480,75,64,11,5,4,1,19,13,6,902,440,462
C2223,8,0,Rajasthan,Urban,Mental-Illness,Age not stated,35,27,8,3,3,0,0,0,0,2,2,0,30,22,8
C2223,8,0,Rajasthan,Urban,Any-Other,Total,49926,28274,21652,15088,12956,2132,423,263,160,2161,1399,762,32254,13656,18598
C2223,8,0,Rajasthan,Urban,Any-Other,0-14,12790,6953,5837,168,115,53,12,8,4,101,60,41,12509,6770,5739
C2223,8,0,Rajasthan,Urban,Any-Other,15-59,31169,18173,12996,13622,11727,1895,347,220,127,1846,1217,629,15354,5009,10345
C2223,8,0,Rajasthan,Urban,Any-Other,60+,5730,3014,2716,1229,1058,171,61,34,27,209,119,90,4231,1803,2428
C2223,8,0,Rajasthan,Urban,Any-Other,Age not stated,237,134,103,69,56,13,3,1,2,5,3,2,160,74,86
C2223,8,0,Rajasthan,Urban,Multiple-Disability,Total,31999,17201,14798,2992,2540,452,219,142,77,648,440,208,28140,14079,14061
C2223,8,0,Rajasthan,Urban,Multiple-Disability,0-14,6422,3908,2514,44,26,18,2,1,1,26,14,12,6350,3867,2483
C2223,8,0,Rajasthan,Urban,Multiple-Disability,15-59,12966,8100,4866,2176,1888,288,120,85,35,418,296,122,10252,5831,4421
C2223,8,0,Rajasthan,Urban,Multiple-Disability,60+,12517,5145,7372,763,620,143,97,56,41,199,125,74,11458,4344,7114
C2223,8,0,Rajasthan,Urban,Multiple-Disability,Age not stated,94,48,46,9,6,3,0,0,0,5,5,0,80,37,43
C2223,9,0,Uttar Pradesh,Total,Total,Total,4157514,2364171,1793343,935988,779304,156684,105684,65022,40662,404721,260043,144678,2711121,1259802,1451319
C2223,9,0,Uttar Pradesh,Total,Total,0-14,1091421,596245,495176,25155,15807,9348,6280,3495,2785,28997,16140,12857,1030989,560803,470186
C2223,9,0,Uttar Pradesh,Total,Total,15-59,2364337,1393231,971106,734953,616252,118701,77247,48099,29148,313248,204366,108882,1238889,524514,714375
C2223,9,0,Uttar Pradesh,Total,Total,60+,660245,351486,308759,166770,139933,26837,21221,12847,8374,57934,36774,21160,414320,161932,252388
C2223,9,0,Uttar Pradesh,Total,Total,Age not stated,41511,23209,18302,9110,7312,1798,936,581,355,4542,2763,1779,26923,12553,14370
C2223,9,0,Uttar Pradesh,Total,In-Seeing,Total,763988,407862,356126,172334,142221,30113,19905,11494,8411,72372,44873,27499,499377,209274,290103
C2223,9,0,Uttar Pradesh,Total,In-Seeing,0-14,198988,105253,93735,4224,2608,1616,978,547,431,5001,2770,2231,188785,99328,89457
C2223,9,0,Uttar Pradesh,Total,In-Seeing,15-59,386022,212164,173858,125049,103494,21555,13141,7615,5526,52824,33014,19810,195008,68041,126967
C2223,9,0,Uttar Pradesh,Total,In-Seeing,60+,171630,86499,85131,41421,34803,6618,5610,3222,2388,13728,8588,5140,110871,39886,70985
C2223,9,0,Uttar Pradesh,Total,In-Seeing,Age not stated,7348,3946,3402,1640,1316,324,176,110,66,819,501,318,4713,2019,2694
C2223,9,0,Uttar Pradesh,Total,In-Hearing,Total,1027835,545179,482656,240228,192996,47232,24486,13861,10625,108235,64286,43949,654886,274036,380850
C2223,9,0,Uttar Pradesh,Total,In-Hearing,0-14,306331,160007,146324,8311,4991,3320,1767,910,857,9804,5254,4550,286449,148852,137597
C2223,9,0,Uttar Pradesh,Total,In-Hearing,15-59,564084,303458,260626,186669,150831,35838,17614,9984,7630,82058,49179,32879,277743,93464,184279
C2223,9,0,Uttar Pradesh,Total,In-Hearing,60+,146225,75784,70441,42672,35176,7496,4877,2840,2037,15058,9118,5940,83618,28650,54968
C2223,9,0,Uttar Pradesh,Total,In-Hearing,Age not stated,11195,5930,5265,2576,1998,578,228,127,101,1315,735,580,7076,3070,4006
C2223,9,0,Uttar Pradesh,Total,In-Speech,Total,266586,151170,115416,63030,52688,10342,6910,4207,2703,26294,16870,9424,170352,77405,92947
C2223,9,0,Uttar Pradesh,Total,In-Speech,0-14,75517,42436,33081,1611,1042,569,476,278,198,1705,991,714,71725,40125,31600
C2223,9,0,Uttar Pradesh,Total,In-Speech,15-59,163324,92960,70364,52477,44102,8375,5567,3397,2170,21546,13866,7680,83734,31595,52139
C2223,9,0,Uttar Pradesh,Total,In-Speech,60+,25236,14391,10845,8371,7077,1294,809,494,315,2790,1849,941,13266,4971,8295
C2223,9,0,Uttar Pradesh,Total,In-Speech,Age not stated,2509,1383,1126,571,467,104,58,38,20,253,164,89,1627,714,913
C2223,9,0,Uttar Pradesh,Total,In-Movement,Total,677713,441615,236098,165529,147715,17814,18823,13401,5422,59541,45352,14189,433820,235147,198673
C2223,9,0,Uttar Pradesh,Total,In-Movement,0-14,99927,60793,39134,1627,1223,404,603,362,241,1662,1066,596,96035,58142,37893
C2223,9,0,Uttar Pradesh,Total,In-Movement,15-59,438196,300155,138041,134679,120931,13748,14029,10224,3805,48283,37508,10775,241205,131492,109713
C2223,9,0,Uttar Pradesh,Total,In-Movement,60+,135521,78023,57498,28263,24722,3541,4082,2732,1350,9184,6483,2701,93992,44086,49906
C2223,9,0,Uttar Pradesh,Total,In-Movement,Age not stated,4069,2644,1425,960,839,121,109,83,26,412,295,117,2588,1427,1161
C2223,9,0,Uttar Pradesh,Total,Mental-Retardation,Total,181342,113841,67501,27387,23583,3804,4408,3110,1298,13975,9913,4062,135572,77235,58337
C2223,9,0,Uttar Pradesh,Total,Mental-Retardation,0-14,49987,29437,20550,726,499,227,237,143,94,825,510,315,48199,28285,19914
C2223,9,0,Uttar Pradesh,Total,Mental-Retardation,15-59,119134,77435,41699,23646,20563,3083,3792,2741,1051,11980,8659,3321,79716,45472,34244
C2223,9,0,Uttar Pradesh,Total,Mental-Retardation,60+,10852,6135,4717,2788,2330,458,354,208,146,1027,646,381,6683,2951,3732
C2223,9,0,Uttar Pradesh,Total,Mental-Retardation,Age not stated,1369,834,535,227,191,36,25,18,7,143,98,45,974,527,447
C2223,9,0,Uttar Pradesh,Total,Mental-Illness,Total,76603,49121,27482,10001,8745,1256,1888,1383,505,4972,3636,1336,59742,35357,24385
C2223,9,0,Uttar Pradesh,Total,Mental-Illness,0-14,13679,8305,5374,211,141,70,73,55,18,177,109,68,13218,8000,5218
C2223,9,0,Uttar Pradesh,Total,Mental-Illness,15-59,55622,36663,18959,8502,7514,988,1622,1194,428,4323,3221,1102,41175,24734,16441
C2223,9,0,Uttar Pradesh,Total,Mental-Illness,60+,6822,3854,2968,1224,1038,186,183,127,56,426,275,151,4989,2414,2575
C2223,9,0,Uttar Pradesh,Total,Mental-Illness,Age not stated,480,299,181,64,52,12,10,7,3,46,31,15,360,209,151
C2223,9,0,Uttar Pradesh,Total,Any-Other,Total,946436,528964,417472,229843,188210,41633,24720,14757,9963,106523,66543,39980,585350,259454,325896
